IC_Spawn,singlet_1,singlet_2,meci_type
0857_2,-77.73841494,-77.73699209,Ethylidene_Bent
0857_3,-77.71643052,-77.71319421,0341_3
0857_4,-77.72854411,-77.72830364,Ethylidene_Straight
0857_5,-77.79969767,-77.79933386,Ethylidene_Straight
0858_2,-77.70895878,-77.69949184,Ethylidene_Straight
0858_3,-77.7756578,-77.77507375,Twist
0858_4,-77.72662527,-77.71420758,Twist
0858_5,-77.75872165,-77.75189907,Twist
0859_2,-77.76466286,-77.76067674,Ethylidene_Straight
0859_3,-77.72958589,-77.71880106,Twist
0859_4,-77.80831261,-77.80748141,Ethylidene_Straight
0860_3,-77.77163592,-77.76892407,Ethylidene_Bent
0860_4,-77.74963503,-77.7487616,Ethylidene_Bent
0860_5,-77.75910475,-77.75793718,Ethylidene_Straight
0861_2,-77.72738905,-77.72242474,Ethylidene_Straight
0861_3,-77.77997848,-77.77965822,Ethylidene_Bent
0861_4,-77.74777332,-77.74693179,Ethylidene_Straight
0861_5,-77.75078469,-77.74801992,Ethylidene_Bent
0862_2,-77.79447449,-77.7828474,Twist
0862_3,-77.74547132,-77.74377857,Twist
0863_2,-77.7663084,-77.75780708,Twist
0863_3,-77.76201636,-77.76159433,Ethylidene_Straight
0863_4,-77.71348363,-77.71219166,Ethylidene_Straight
0863_5,-77.81849742,-77.81761598,Ethylidene_Bent
0863_6,-77.79634538,-77.79511111,Ethylidene_Straight
0864_2,-77.79293226,-77.79173806,Ethylidene_Bent
0864_3,-77.71897678,-77.71418275,Twist
0865_2,-77.71988779,-77.71362373,Twist
0865_3,-77.78245472,-77.7748143,Ethylidene_Straight
0865_4,-77.75087217,-77.74567958,Ethylidene_Straight
0865_5,-77.73030305,-77.72389387,Twist
0866_2,-77.76075088,-77.74621757,Ethylidene_Straight
0866_3,-77.78721948,-77.78447028,Ethylidene_Bent
0867_2,-77.7864806,-77.78341406,Twist
0867_3,-77.74101008,-77.73349618,Twist
0868_2,-77.73772885,-77.72933355,Twist
0868_3,-77.7502021,-77.74270172,Twist
0868_4,-77.79218509,-77.79003629,Ethylidene_Bent
0869_2,-77.78071539,-77.77743166,Ethylidene_Straight
0869_3,-77.66871755,-77.66750404,Ethylidene_Straight
0870_2,-77.78085988,-77.77842687,Twist
0871_2,-77.70672091,-77.70346433,CC_Dissociation
0871_3,-77.70097618,-77.70027699,CC_Dissociation
0872_2,-77.68367266,-77.67514921,Twist
0872_3,-77.69656025,-77.69392904,Twist
0873_2,-77.75714006,-77.74975317,Twist
0873_3,-77.79505004,-77.79393581,Ethylidene_Straight
0873_4,-77.75314674,-77.75200786,Ethylidene_Straight
0874_2,-77.72477944,-77.72443081,Ethylidene_Bent
0874_3,-77.72383493,-77.72370846,Ethylidene_Straight
0874_4,-77.82816051,-77.8264102,Ethylidene_Bent
0874_5,-77.7372475,-77.73628617,Ethylidene_Bent
0874_6,-77.74737114,-77.74727799,Ethylidene_Straight
0874_7,-77.78444894,-77.78216766,Twist
0875_2,-77.75782484,-77.75701419,Ethylidene_Bent
0875_3,-77.78934,-77.78818576,Ethylidene_Bent
0875_4,-77.75950111,-77.75698193,Ethylidene_Straight
0875_5,-77.79255517,-77.79247412,Ethylidene_Straight
0875_6,-77.79355163,-77.7928689,Ethylidene_Straight
0876_2,-77.69419316,-77.69046341,H_Dissociation
0876_3,-77.83982515,-77.83918559,Ethylidene_Bent
0876_4,-77.83884093,-77.8373645,Ethylidene_Bent
0877_2,-77.71815813,-77.71788854,Ethylidene_Straight
0877_3,-77.75293577,-77.74671593,Ethylidene_Straight
0877_4,-77.73926695,-77.73923885,Ethylidene_Bent
0877_5,-77.75240011,-77.7515795,Ethylidene_Bent
0878_2,-77.72156622,-77.71545991,H_Dissociation
0878_3,-77.72286108,-77.71641091,Ethylidene_Bent
0878_4,-77.70785,-77.70634212,Ethylidene_Bent
0879_2,-77.76662752,-77.76437523,Twist
0880_2,-77.79353811,-77.79319256,Ethylidene_Bent
0880_3,-77.72106001,-77.71860466,Ethylidene_Bent
0880_4,-77.72685233,-77.72368036,Ethylidene_Straight
0880_5,-77.77527099,-77.77478797,Ethylidene_Bent
0881_2,-77.73736835,-77.73416949,Twist
0881_3,-77.79484454,-77.78575008,Twist
0881_4,-77.80908852,-77.80470655,Twist
0882_2,-77.75667099,-77.753462,Twist
0882_3,-77.81242681,-77.80904237,Ethylidene_Bent
0884_2,-77.69385826,-77.68969053,Ethylidene_Straight
0884_3,-77.71776219,-77.71641649,H_Dissociation
0885_3,-77.7482557,-77.74654741,Ethylidene_Straight
0885_4,-77.72394259,-77.72115394,Ethylidene_Straight
0886_2,-77.8087667,-77.80285572,Twist
0886_3,-77.78144163,-77.78024039,Twist
0887_2,-77.70717011,-77.69888794,Twist
0887_3,-77.73436708,-77.72516708,Twist
0888_2,-77.76795594,-77.7630858,Twist
0888_3,-77.82237561,-77.81841127,Twist
0889_2,-77.7977578,-77.795958,Twist
0890_2,-77.71860297,-77.70850844,Twist
0890_3,-77.68989429,-77.68725935,Twist
0891_2,-77.79997487,-77.79125014,Twist
0891_3,-77.75259951,-77.74683933,Twist
0891_4,-77.75538394,-77.75108691,Twist
0892_2,-77.74422618,-77.74250094,Twist
0893_2,-77.72883677,-77.72185847,Ethylidene_Straight
0893_3,-77.77062098,-77.76976812,Ethylidene_Straight
0893_4,-77.78277118,-77.78101933,Ethylidene_Bent
0893_5,-77.85051668,-77.84939481,Ethylidene_Bent
0894_2,-77.72876,-77.72837761,Twist
0894_3,-77.7449102,-77.74415916,Twist
0894_4,-77.74912379,-77.74568428,Twist
0895_2,-77.69312745,-77.68606407,Ethylidene_Bent
0895_3,-77.70877369,-77.70167293,Ethylidene_Bent
0895_4,-77.70161515,-77.69835487,Ethylidene_Bent
0895_5,-77.68855656,-77.6878766,H_Dissociation
0896_2,-77.70604757,-77.70228588,Twist
0896_3,-77.78439404,-77.77959307,Twist
0897_2,-77.73242877,-77.72715088,Twist
0897_3,-77.73006122,-77.72372608,Twist
0898_2,-77.81960228,-77.81861636,Ethylidene_Straight
0898_3,-77.8095886,-77.80898031,Ethylidene_Bent
0899_2,-77.66296874,-77.65327819,Ethylidene_Bent
0899_3,-77.69645479,-77.69618331,Ethylidene_Bent
0900_2,-77.74825085,-77.74749051,Ethylidene_Straight
0900_3,-77.74451392,-77.74267695,Ethylidene_Bent
0900_4,-77.84932116,-77.84762699,Ethylidene_Bent
0901_2,-77.82027935,-77.81843307,Ethylidene_Straight
0902_2,-77.70311275,-77.69614443,H_Dissociation
0902_3,-77.71889078,-77.71840195,H_Dissociation
0902_4,-77.68884881,-77.68297206,Ethylidene_Bent
0902_5,-77.6813479,-77.67967828,H_Dissociation
0903_2,-77.69629372,-77.68970993,Ethylidene_Bent
0903_3,-77.63474208,-77.63313241,Ethylidene_Straight
0904_2,-77.72164286,-77.71351983,Twist
0905_2,-77.70566941,-77.69953741,H_Dissociation
0905_3,-77.69271594,-77.69168605,Ethylidene_Straight
0906_2,-77.7769661,-77.76677166,Twist
0906_3,-77.75015459,-77.74872157,Twist
0906_4,-77.79064458,-77.79017345,Twist
0907_2,-77.78840299,-77.78538297,Twist
0908_2,-77.737287,-77.7347918,Ethylidene_Bent
0908_3,-77.80491849,-77.8036527,Ethylidene_Bent
0909_2,-77.77670235,-77.76897224,Twist
0909_3,-77.79754326,-77.79503407,Twist
0909_4,-77.73062954,-77.72603942,Twist
0910_2,-77.73137833,-77.72927146,Twist
0910_3,-77.7021741,-77.6955921,Twist
0911_2,-77.75781331,-77.75409175,Ethylidene_Bent
0911_3,-77.75171429,-77.74912288,Twist
0913_2,-77.72897863,-77.7226783,Twist
0913_3,-77.73310562,-77.7307492,Twist
0914_2,-77.75857119,-77.75395615,Twist
0914_3,-77.77488035,-77.77483295,Ethylidene_Bent
0914_4,-77.8248664,-77.82396554,Ethylidene_Straight
0915_2,-77.76529931,-77.76083414,Twist
0915_3,-77.76872865,-77.76823296,Twist
0915_4,-77.76293966,-77.76185379,Twist
0916_2,-77.76689669,-77.76343912,Twist
0916_3,-77.72472815,-77.7244306,Ethylidene_Straight
0917_2,-77.76700228,-77.75817029,Twist
0917_3,-77.74919788,-77.74660171,Twist
0918_2,-77.78261874,-77.78173886,Ethylidene_Bent
0918_3,-77.77034948,-77.7701407,Ethylidene_Bent
0919_2,-77.73764369,-77.73393014,Twist
0919_3,-77.72174782,-77.71557502,Twist
0920_2,-77.780965,-77.7767782,Twist
0920_3,-77.75051735,-77.74470679,Twist
0921_2,-77.70718803,-77.70523343,H_Dissociation
0922_2,-77.70877938,-77.70719618,H_Dissociation
0923_2,-77.6671166,-77.65963014,H_Dissociation
0923_3,-77.66372392,-77.65636375,H_Dissociation
0923_4,-77.67440718,-77.66997842,H_Dissociation
0923_5,-77.68050587,-77.67738266,H_Dissociation
0924_2,-77.71198425,-77.70509503,Ethylidene_Straight
0924_3,-77.68675936,-77.68434695,Ethylidene_Bent
0925_2,-77.7057898,-77.69953161,H_Dissociation
0925_3,-77.71327515,-77.70524476,H_Dissociation
0925_4,-77.72092883,-77.71757241,Ethylidene_Straight
0926_2,-77.7685871,-77.7604329,Twist
0926_3,-77.77183547,-77.7680644,Twist
0927_2,-77.78181746,-77.78069909,Twist
0927_3,-77.75937971,-77.75688891,Ethylidene_Bent
0927_5,-77.76620478,-77.75659296,Ethylidene_Straight
0927_6,-77.81951606,-77.81843048,Ethylidene_Bent
0927_7,-77.80411148,-77.80164888,Ethylidene_Bent
0927_8,-77.76111036,-77.75899827,Ethylidene_Straight
0928_3,-77.77934963,-77.77797818,Ethylidene_Straight
0928_4,-77.74068575,-77.73974825,Ethylidene_Bent
0928_5,-77.71828757,-77.71557212,Ethylidene_Bent
0929_2,-77.77770341,-77.77271871,Twist
0929_3,-77.7491227,-77.74790055,Ethylidene_Bent
0930_2,-77.71810044,-77.71137317,Twist
0930_3,-77.71374593,-77.70695589,Twist
0930_4,-77.74787773,-77.74123866,Twist
0931_2,-77.69356385,-77.68675124,Ethylidene_Straight
0931_3,-77.66922131,-77.66237332,H_Dissociation
0931_4,-77.65126311,-77.64548713,Ethylidene_Straight
0932_2,-77.64236925,-77.63842569,H_Dissociation
0932_3,-77.64461556,-77.64356359,H_Dissociation
0933_2,-77.81180694,-77.81139834,Ethylidene_Bent
0933_3,-77.8279474,-77.82599121,Ethylidene_Bent
0933_4,-77.82204083,-77.82176557,Ethylidene_Straight
0933_5,-77.7242552,-77.72131513,Ethylidene_Bent
0934_2,-77.68060092,-77.68029107,CC_Dissociation
0934_3,-77.68365531,-77.6832598,CC_Dissociation
0934_4,-77.66783642,-77.66758732,CC_Dissociation
0934_5,-77.67763473,-77.6774583,CC_Dissociation
0934_6,-77.66381266,-77.66375648,CC_Dissociation
0935_2,-77.78556202,-77.78393503,Twist
0936_2,-77.73304744,-77.73231323,Ethylidene_Bent
0936_3,-77.73441023,-77.73417179,Ethylidene_Bent
0937_2,-77.70742076,-77.70638573,Twist
0938_3,-77.67950762,-77.67415017,H_Dissociation
0938_4,-77.69710894,-77.68876925,H_Dissociation
0938_5,-77.71273904,-77.70516729,H_Dissociation
0938_6,-77.67005061,-77.66773896,H_Dissociation
0939_2,-77.77254934,-77.77199416,Ethylidene_Straight
0939_3,-77.72057369,-77.72011887,Ethylidene_Straight
0939_4,-77.74369676,-77.73341968,Ethylidene_Straight
0939_5,-77.75029836,-77.74805939,Ethylidene_Bent
0940_2,-77.75603217,-77.75207593,Ethylidene_Bent
0940_3,-77.77595814,-77.7736469,Ethylidene_Bent
0940_4,-77.74968746,-77.7492119,Ethylidene_Bent
0940_5,-77.81696419,-77.8167714,Ethylidene_Straight
0940_6,-77.7407197,-77.74006988,Ethylidene_Straight
0941_2,-77.66276162,-77.6595818,H_Dissociation
0941_3,-77.7007629,-77.69472285,Ethylidene_Straight
0941_4,-77.7521019,-77.75147969,Ethylidene_Bent
0942_2,-77.70182719,-77.69957088,Twist
0943_2,-77.73705199,-77.7346952,Ethylidene_Straight
0943_3,-77.79748151,-77.79681495,Ethylidene_Straight
0943_4,-77.7739839,-77.77325436,Ethylidene_Straight
0944_2,-77.72327081,-77.71641936,Twist
0944_3,-77.77971951,-77.77593549,Twist
0944_4,-77.77500658,-77.77437126,Ethylidene_Bent
0944_5,-77.81379675,-77.81297026,Ethylidene_Bent
0945_2,-77.76663861,-77.76523677,Ethylidene_Straight
0945_3,-77.76504071,-77.7640882,Ethylidene_Straight
0945_4,-77.82426888,-77.82301777,Ethylidene_Bent
0945_5,-77.83190747,-77.83172875,Ethylidene_Bent
0946_2,-77.70236617,-77.69578065,Twist
0946_3,-77.74766635,-77.74399932,Twist
0946_4,-77.77693585,-77.77636695,Ethylidene_Bent
0947_2,-77.72012591,-77.71195079,Twist
0947_3,-77.74262857,-77.74068651,Twist
0949_2,-77.70091408,-77.69945547,Ethylidene_Straight
0950_2,-77.77942335,-77.77114056,Twist
0950_3,-77.69067751,-77.69039316,CC_Dissociation
0950_4,-77.70862454,-77.70844373,CC_Dissociation
0950_5,-77.69847479,-77.69847447,CC_Dissociation
0950_6,-77.68053292,-77.68053215,CC_Dissociation
0950_7,-77.70259238,-77.7025829,CC_Dissociation
0951_2,-77.6984932,-77.69283434,H_Dissociation
0951_3,-77.79603544,-77.79437227,Ethylidene_Straight
0951_4,-77.78301833,-77.78172171,Ethylidene_Bent
0951_5,-77.77597328,-77.77356205,Ethylidene_Straight
0951_6,-77.68696981,-77.68675833,0341_3
0951_7,-77.72075998,-77.72047566,0341_3
0951_8,-77.75220241,-77.74951346,Ethylidene_Bent
0952_2,-77.77606341,-77.77433141,Ethylidene_Bent
0952_3,-77.77732219,-77.77318459,Ethylidene_Bent
0952_4,-77.81114041,-77.81056473,Ethylidene_Bent
0952_5,-77.80078675,-77.79843266,Ethylidene_Straight
0953_2,-77.69602214,-77.69276901,Twist
0953_3,-77.6905546,-77.68972986,CC_Dissociation
0954_2,-77.77963331,-77.779145,Ethylidene_Bent
0954_3,-77.78096954,-77.78004485,Ethylidene_Bent
0954_4,-77.8009425,-77.80048354,Ethylidene_Straight
0955_2,-77.7588387,-77.75752159,Ethylidene_Bent
0955_3,-77.80695723,-77.80637216,Ethylidene_Bent
0956_10,-77.70243229,-77.70228212,Ethylidene_Bent
0956_11,-77.80351863,-77.80325294,Ethylidene_Bent
0956_12,-77.80200366,-77.80134345,Ethylidene_Straight
0956_13,-77.7720333,-77.7717528,Ethylidene_Straight
0956_2,-77.78506811,-77.78359613,Ethylidene_Straight
0956_3,-77.7139203,-77.71367842,Ethylidene_Bent
0956_4,-77.7564461,-77.75431205,Ethylidene_Bent
0956_5,-77.77567149,-77.77524822,Ethylidene_Bent
0956_6,-77.74908679,-77.74817992,Ethylidene_Straight
0956_7,-77.7718188,-77.77174785,Ethylidene_Straight
0956_8,-77.81030754,-77.8097726,Ethylidene_Straight
0956_9,-77.74850782,-77.74754662,Ethylidene_Bent
0957_2,-77.68982248,-77.68870995,Twist
0958_2,-77.687621,-77.68569886,Twist
